DATE,XSLV,IVV,IJH,VXUS,VTI,SCHD,VIG,DNL,ARKK,FIDU,XLF,TECL,USMV,SUSA,BOND,TOTL,BKLN,LDUR,BNDX
20170530,42.82,243.08,171.77,52.22,123.89,45.34,92.60,53.04,28.14,34.34,23.45,79.43,49.21,101.94,106.23,49.36,23.29,101.18,54.67
20170531,42.87,242.90,171.83,52.20,123.85,45.47,92.93,53.04,28.35,34.36,23.25,78.95,49.36,102.04,106.33,49.41,23.31,101.08,54.70
20170601,43.5,244.89,174.56,52.59,125.00,45.70,93.67,53.23,28.96,34.55,23.54,79.48,49.70,102.60,106.05,49.27,23.28,100.98,54.58
20170602,43.9,245.67,174.78,53.04,125.41,45.78,94.09,53.72,29.16,34.80,23.45,81.67,49.84,103.11,106.36,49.38,23.31,101.04,54.59
20170605,43.5205,245.51,174.13,52.83,125.25,45.80,93.92,53.75,29.21,34.68,23.49,81.96,49.78,102.94,106.28,49.31,23.27,100.93,54.58
20170606,43.31,244.85,173.53,52.72,124.93,45.67,93.39,53.63,29.41,34.42,23.39,81.55,49.60,102.57,106.46,49.40,23.25,101.05,54.69
20170607,43.42,245.25,173.38,52.74,125.07,45.63,93.52,53.54,29.45,34.33,23.57,82.16,49.72,102.66,106.35,49.41,23.22,100.99,54.66
20170608,43.91,245.32,174.89,52.69,125.29,45.60,93.57,53.49,29.75,34.50,23.84,82.84,49.47,102.84,106.21,49.38,23.23,101.13,54.71
20170609,44.49,244.94,175.53,52.45,125.19,45.70,93.75,53.10,28.83,34.70,24.29,76.55,49.44,102.59,106.08,49.32,23.22,101.05,54.73
20170612,44.4,244.91,175.78,52.27,125.17,45.78,93.82,52.85,28.27,34.88,24.34,75.18,49.43,102.45,106.15,49.31,23.25,101.06,54.77
20170613,44.58,246.11,176.90,52.70,125.79,45.92,94.29,53.25,28.71,35.02,24.47,76.78,49.59,102.95,106.19,49.32,23.26,101.11,54.73
20170614,44.5,245.84,176.03,52.63,125.61,45.98,94.40,53.42,28.46,34.93,24.51,75.74,49.69,102.94,106.61,49.39,23.22,101.10,54.83
20170615,44.51,245.38,175.25,52.11,125.33,45.97,94.21,52.90,28.36,35.10,24.41,74.69,49.76,102.92,106.40,49.40,23.14,101.05,54.75
20170616,44.06,245.18,175.16,52.48,125.25,46.05,93.85,53.06,28.53,35.09,24.29,74.14,49.82,102.76,106.40,49.38,23.15,101.14,54.73
20170619,44.02,247.39,176.29,52.71,126.27,45.97,94.39,53.55,29.32,35.25,24.54,77.53,50.02,103.58,106.40,49.36,23.14,101.20,54.75
20170620,43.69,245.78,174.37,52.20,125.41,45.72,93.69,53.12,29.35,34.87,24.33,75.79,49.85,102.79,106.58,49.36,23.10,100.99,54.86
20170621,43.4,245.68,173.31,51.56,124.69,45.54,92.91,53.17,29.77,34.56,24.13,76.93,49.76,102.82,106.52,49.40,23.04,101.12,54.87
20170622,43.43,245.60,173.57,51.74,124.74,45.49,92.54,53.28,30.05,34.51,23.98,77.03,49.67,102.75,106.54,49.44,23.07,101.05,54.91
20170623,43.6,245.85,174.25,51.87,125.05,45.58,92.67,53.53,30.30,34.67,23.89,78.34,49.68,103.02,106.59,49.42,23.06,100.96,54.87
20170626,43.63,246.00,174.94,52.02,125.14,45.54,92.83,53.57,29.85,34.65,24.02,77.12,49.76,103.15,106.77,49.48,23.10,101.29,54.90
20170627,43.43,243.04,172.89,51.90,124.11,45.23,92.24,53.37,29.21,34.41,24.14,73.39,49.12,101.99,106.44,49.36,23.12,101.09,54.66
20170628,43.93,245.10,174.85,52.40,125.28,45.43,92.91,53.47,29.79,34.79,24.52,76.07,49.30,102.78,106.57,49.36,23.10,101.19,54.63
20170629,43.69,243.03,173.78,51.86,124.28,44.96,92.09,52.87,29.23,34.46,24.69,72.05,48.81,101.75,106.38,49.23,23.08,101.12,54.31
20170630,43.6246,243.41,173.95,51.97,124.45,45.10,92.67,53.27,28.95,34.79,24.67,71.89,48.93,102.26,106.04,49.21,23.14,101.26,54.36
20170703,44.13,243.87,175.12,52.01,124.75,45.21,92.88,53.16,28.80,35.01,25.03,70.31,48.93,102.54,105.75,48.91,23.12,101.08,54.21
20170704,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20170705,43.73,244.39,174.55,51.97,124.89,45.24,92.94,52.98,28.99,35.06,25.07,72.32,48.97,102.51,105.62,48.94,23.13,101.20,54.22
20170706,43.26,242.19,172.35,51.66,123.66,44.90,92.19,52.53,28.40,34.68,24.88,70.43,48.56,101.27,105.75,48.89,23.12,101.19,54.12
20170707,43.7768,243.71,174.11,51.72,124.52,45.10,92.84,52.74,28.58,34.94,25.05,72.73,48.86,102.08,105.44,48.94,23.13,101.11,54.03
20170710,43.39,243.94,173.75,51.88,124.61,45.00,92.61,52.96,28.54,34.99,25.02,74.33,48.77,102.10,105.60,48.99,23.15,100.95,54.09
20170711,43.34,243.82,173.95,52.06,124.58,44.96,92.37,53.16,28.90,35.01,24.80,74.99,48.69,101.90,105.72,49.06,23.16,101.00,54.05
20170712,43.66,245.65,175.10,52.56,125.47,45.26,93.01,53.87,29.39,35.19,24.88,77.77,49.01,102.74,106.07,49.10,23.21,101.29,54.22
20170713,43.57,246.03,175.28,52.76,125.67,45.30,93.03,54.06,29.26,35.19,25.03,78.19,48.97,103.00,106.05,49.13,23.20,101.10,54.19
20170714,43.71,247.10,175.90,53.23,126.23,45.56,93.49,54.61,29.32,35.33,24.92,80.16,49.25,103.68,106.16,49.15,23.16,101.12,54.17
20170717,43.82,247.15,176.21,53.03,126.23,45.54,93.42,54.46,29.11,35.32,24.84,80.35,49.28,103.63,106.20,49.18,23.16,101.16,54.21
20170718,43.76,247.36,175.68,53.17,126.31,45.47,93.36,54.56,29.43,35.25,24.80,81.38,49.24,103.60,106.46,49.26,23.17,101.07,54.31
20170719,44.21,248.62,177.44,53.45,127.04,45.62,93.63,54.94,29.47,35.33,24.81,82.52,49.48,104.03,106.42,49.28,23.18,101.13,54.36
20170720,44.33,248.74,177.32,53.65,127.12,45.62,93.68,55.16,29.73,35.23,24.80,83.20,49.58,104.00,106.49,49.30,23.22,101.04,54.37
20170721,44.19,248.55,176.82,53.42,126.95,45.56,93.70,54.93,29.95,35.15,24.80,82.72,49.69,103.98,106.62,49.33,23.24,101.18,54.49
20170724,44.28,248.49,177.16,53.42,126.96,45.28,93.40,54.76,30.38,35.02,24.91,83.48,49.58,104.08,106.53,49.34,23.26,101.11,54.44
20170725,44.65,249.07,178.75,53.48,127.38,45.52,93.69,54.71,30.30,35.06,25.22,82.97,49.66,104.04,106.24,49.20,23.26,100.90,54.33
20170726,44.33,249.14,177.13,53.77,127.29,45.60,93.31,55.04,30.29,35.03,25.05,83.86,49.69,103.99,106.28,49.26,23.27,101.10,54.39
20170727,44.26,248.91,176.61,53.62,127.07,45.97,93.00,54.93,29.83,34.90,24.91,82.86,49.80,103.39,106.31,49.25,23.28,101.06,54.39
20170728,44.1104,248.56,175.71,53.62,126.86,45.75,93.21,54.91,29.97,34.97,24.91,82.52,49.78,103.66,106.45,49.30,23.29,101.04,54.41
20170731,44.21,248.46,175.49,53.72,126.79,45.85,93.35,54.98,29.62,34.95,25.09,81.57,49.92,103.47,106.51,49.33,23.27,100.88,54.40
20170801,44.36,248.99,175.94,54.06,127.05,45.88,93.49,55.19,29.70,34.83,25.27,82.57,49.98,103.58,106.53,49.27,23.27,100.87,54.57
20170802,43.87,249.12,174.71,54.05,126.93,45.84,93.41,55.34,29.81,34.94,25.31,83.44,49.89,103.37,106.54,49.24,23.25,100.99,54.49
20170803,43.64,248.68,174.15,53.96,126.64,45.92,93.36,55.22,30.03,35.06,25.22,82.59,49.88,103.66,106.65,49.33,23.24,100.99,54.63
20170804,43.84,249.06,174.67,54.06,126.91,45.98,93.47,55.29,30.40,35.19,25.39,83.27,49.88,103.89,106.61,49.27,23.22,101.03,54.63
20170807,43.77,249.52,174.64,54.12,127.16,46.06,93.58,55.42,30.97,35.16,25.35,84.63,49.92,104.14,106.55,49.38,23.22,101.06,54.60
20170808,43.6,248.97,174.27,53.92,126.81,45.95,93.26,55.18,30.92,35.11,25.28,84.22,49.76,103.68,106.38,49.27,23.25,100.88,54.55
20170809,43.39,248.92,173.08,53.76,126.67,45.97,93.39,55.25,30.64,35.04,25.28,84.30,49.82,103.45,106.62,49.31,23.22,101.00,54.64
20170810,43.01,245.47,170.31,52.90,124.81,45.66,92.54,54.47,30.09,34.55,24.83,79.30,49.52,102.07,106.64,49.37,23.15,101.11,54.71
20170811,42.7827,245.72,170.69,52.91,125.04,45.64,92.75,54.68,30.75,34.61,24.73,80.90,49.57,102.29,106.94,49.36,23.16,100.89,54.79
20170814,43.43,248.17,172.64,53.31,126.32,45.98,93.59,55.02,31.75,34.97,25.07,84.64,50.02,103.29,106.83,49.38,23.18,100.89,54.71
20170815,43.08,248.15,171.73,53.20,126.20,45.98,93.35,55.04,31.28,34.90,25.09,85.26,50.08,103.12,106.56,49.32,23.10,100.98,54.69
20170816,43.118,248.60,172.17,53.59,126.43,46.09,93.79,55.54,31.53,34.91,25.04,85.79,50.25,103.53,106.67,49.34,23.12,101.06,54.64
20170817,42.58,244.80,169.17,52.94,124.42,45.45,92.42,55.37,30.97,34.39,24.61,80.80,49.68,102.07,106.91,49.42,23.04,101.08,54.75
20170818,42.47,244.25,168.83,53.12,124.21,45.29,92.03,55.15,30.75,34.23,24.62,80.50,49.59,101.79,106.86,49.42,23.05,101.09,54.74
20170821,42.59,244.59,168.87,53.23,124.39,45.44,92.16,55.29,30.75,34.25,24.55,80.49,49.78,101.92,106.90,49.45,23.03,101.10,54.77
20170822,42.86,247.00,170.36,53.44,125.64,45.70,92.94,55.72,31.32,34.63,24.82,83.93,50.13,102.85,106.89,49.41,23.08,101.02,54.75
20170823,42.75,246.15,169.95,53.53,125.26,45.54,92.30,55.74,31.49,34.41,24.74,83.51,49.92,102.65,107.04,49.48,23.06,101.04,54.80
20170824,42.79,245.69,169.79,53.54,125.06,45.47,91.71,55.96,31.74,34.31,24.74,83.09,49.78,102.63,106.88,49.42,23.13,101.02,54.80
20170825,43,246.18,170.64,53.88,125.36,45.60,92.05,56.24,31.66,34.46,24.81,82.96,49.94,102.91,106.91,49.46,23.14,101.10,54.80
20170828,42.85,246.23,170.51,53.85,125.41,45.55,92.04,56.14,32.31,34.42,24.65,83.69,49.94,102.68,107.03,49.53,23.14,101.05,54.83
20170829,42.82,246.54,170.38,53.63,125.46,45.60,92.24,56.12,32.80,34.69,24.57,84.62,49.96,102.65,107.26,49.59,23.14,101.01,54.85
20170830,42.94,247.73,171.47,53.60,126.12,45.69,92.53,56.05,33.42,34.85,24.67,86.29,50.07,103.18,107.28,49.55,23.12,101.15,54.83
20170831,43.34,249.14,172.81,54.01,126.98,45.84,93.01,56.44,34.14,35.01,24.70,87.91,50.30,103.80,107.42,49.54,23.14,101.12,54.86
20170901,43.55,249.57,173.48,54.16,127.27,45.91,93.01,56.71,33.64,35.16,24.77,87.80,50.26,103.90,107.01,49.44,23.12,100.85,54.78
20170904,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20170905,43.03,247.78,171.60,53.75,126.29,45.71,92.36,56.33,33.43,34.76,24.24,85.40,50.05,103.36,107.43,49.61,23.07,100.94,54.92
20170906,43.14,248.61,171.81,54.13,126.64,45.91,92.54,56.74,33.64,34.84,24.30,85.58,50.14,103.79,107.31,49.51,23.09,100.81,54.89
20170907,42.91,248.61,171.20,54.54,126.58,45.98,92.79,57.12,33.75,34.81,23.88,86.36,50.25,104.15,107.45,49.61,23.12,101.00,54.95
20170908,43.2,248.19,171.71,54.49,126.49,45.91,93.06,56.93,33.27,34.95,24.10,84.25,50.42,103.98,107.55,49.60,23.09,100.81,54.95
20170911,43.7,250.90,173.81,54.96,127.85,46.30,93.90,57.47,33.72,35.21,24.52,87.74,50.80,105.28,107.29,49.51,23.12,100.75,54.87
20170912,43.81,251.80,174.96,54.99,128.34,46.52,94.23,57.40,33.87,35.42,24.81,88.48,50.80,105.47,107.00,49.45,23.12,100.72,54.75
20170913,43.92,251.91,174.77,54.74,128.40,46.62,94.04,57.16,33.72,35.37,24.85,87.99,50.65,105.13,106.91,49.38,23.10,100.82,54.72
20170914,43.92,251.82,174.69,54.86,128.36,46.76,94.18,57.28,33.55,35.53,24.80,87.13,50.66,105.01,107.05,49.43,23.11,100.74,54.60
20170915,44.18,252.14,175.24,55.00,128.60,46.94,94.59,57.54,33.95,35.49,24.77,88.15,50.68,105.38,106.97,49.42,23.12,100.71,54.60
20170918,44.23,252.71,176.09,55.09,128.91,46.70,94.86,57.69,34.36,35.80,25.06,88.27,50.73,105.38,106.83,49.39,23.05,100.85,54.55
20170919,44.29,252.95,176.07,55.28,128.97,46.75,94.81,57.80,34.21,35.82,25.25,89.73,50.60,105.10,106.82,49.36,23.05,100.77,54.61
20170920,44.45,253.10,176.67,54.89,129.18,46.76,94.31,57.55,34.30,36.06,25.40,88.54,50.55,104.94,106.68,49.31,23.06,100.77,54.55
20170921,44.37,252.36,176.29,54.79,128.82,46.58,93.95,57.55,33.97,36.21,25.46,87.04,50.34,104.54,106.67,49.26,23.10,100.95,54.55
20170922,44.56,252.37,176.80,54.84,128.37,46.67,94.10,57.50,33.90,36.33,25.43,87.26,50.37,104.45,106.79,49.34,23.07,100.88,54.60
20170925,44.81,251.89,177.18,54.49,128.16,46.72,94.26,56.81,33.38,36.34,25.40,84.13,50.36,104.36,107.05,49.37,23.06,100.99,54.69
20170926,45.03,250.75,176.74,54.34,128.19,46.66,94.41,56.05,33.25,36.37,25.39,84.82,50.10,104.04,107.10,49.39,23.09,100.91,54.68
20170927,45.69,251.73,178.42,54.29,128.89,46.65,94.55,56.00,33.83,36.50,25.70,87.38,50.12,104.28,106.76,49.31,23.13,100.98,54.56
20170928,45.96,252.00,178.80,54.42,129.10,46.77,94.62,56.10,34.12,36.47,25.74,87.87,50.19,104.34,106.69,49.30,23.14,101.06,54.54
20170929,45.94,252.93,178.90,54.73,129.52,46.80,94.79,56.49,34.29,36.54,25.86,89.58,50.34,104.50,106.76,49.27,23.16,101.10,54.59
20171002,46.55,253.97,180.58,54.73,130.20,47.00,95.18,56.48,34.47,36.82,26.08,89.89,50.50,105.07,106.44,49.15,23.13,100.95,54.48
20171003,46.68,254.57,180.98,55.04,130.46,47.15,95.28,56.82,34.80,36.93,26.17,90.61,50.59,105.05,106.42,49.14,23.15,100.92,54.47
20171004,46.52,254.90,180.92,55.00,130.59,47.27,95.43,57.04,34.66,36.92,26.05,90.29,50.70,105.33,106.50,49.16,23.14,101.01,54.48
20171005,46.615,256.38,181.43,55.02,131.28,47.47,96.03,56.97,35.12,36.96,26.32,92.85,50.87,105.88,106.50,49.13,23.16,101.00,54.53
20171006,46.57,256.11,181.33,54.95,131.19,47.40,95.68,56.74,35.02,36.97,26.35,93.39,50.80,105.81,106.38,49.11,23.19,100.96,54.52
20171009,46.52,255.68,180.73,54.94,130.93,47.47,95.27,56.74,34.95,36.85,26.25,94.02,50.69,105.62,106.31,49.13,23.17,101.05,54.56
20171010,46.68,256.34,181.29,55.42,131.24,47.74,95.45,57.32,34.79,36.88,26.37,94.24,50.82,105.85,106.34,49.15,23.20,101.05,54.53
20171011,46.74,256.71,181.41,55.67,131.42,47.85,95.57,57.56,34.81,36.85,26.32,95.30,50.91,105.98,106.47,49.15,23.20,101.06,54.52
20171012,46.75,256.34,181.49,55.62,131.26,47.91,95.99,57.65,34.92,37.04,26.12,94.65,50.99,106.22,106.52,49.18,23.22,101.05,54.60
20171013,46.71,256.63,181.38,55.99,131.36,48.01,96.03,57.91,34.79,36.94,26.13,95.92,51.03,106.56,106.72,49.25,23.20,101.07,54.69
20171016,46.72,257.05,181.39,55.93,131.45,48.01,96.00,57.94,34.69,37.01,26.30,96.94,50.98,106.68,106.77,49.18,23.21,100.90,54.78
20171017,46.47,257.21,181.08,55.78,131.51,48.03,96.09,57.74,34.73,36.89,26.17,96.82,51.10,106.46,106.58,49.18,23.24,101.04,54.79
20171018,46.77,257.43,181.69,55.92,131.68,48.19,96.20,57.95,34.69,36.94,26.31,97.58,51.12,106.82,106.54,49.15,23.25,100.98,54.75
20171019,46.65,257.53,181.88,55.69,131.71,48.30,96.55,57.61,34.36,37.00,26.33,96.69,51.36,106.74,106.39,49.17,23.21,100.93,54.76
20171020,46.71,258.85,182.96,55.66,132.42,48.46,97.21,57.56,34.84,37.41,26.64,98.49,51.54,107.32,106.40,49.06,23.21,100.96,54.66
20171023,46.41,257.86,182.01,55.51,131.86,48.50,97.28,57.48,34.52,37.19,26.62,97.29,51.50,107.07,106.26,49.12,23.16,101.01,54.70
20171024,46.49,258.25,182.68,55.61,132.09,48.56,97.30,57.33,34.36,37.35,26.81,98.02,51.38,107.56,106.14,49.05,23.18,101.08,54.64
20171025,46.46,257.04,181.57,55.41,131.40,48.33,97.16,57.28,33.73,37.01,26.65,96.70,51.31,107.15,106.00,49.01,23.13,101.04,54.64
20171026,46.54,257.35,182.47,55.33,131.57,48.49,97.39,57.35,34.21,37.22,26.80,97.66,51.33,107.40,105.93,48.94,23.11,101.10,54.73
20171027,46.76,259.41,183.35,55.55,132.64,48.81,97.56,57.41,34.85,37.18,26.78,105.36,51.56,107.80,105.99,49.00,23.14,101.26,54.77
20171030,45.93,258.52,182.04,55.58,132.06,48.47,96.82,57.54,35.04,36.88,26.67,106.47,51.27,107.45,106.29,49.09,23.14,101.25,54.89
20171031,46.45,258.81,182.96,55.84,132.33,48.49,96.78,57.90,35.51,36.84,26.60,107.73,51.32,107.77,106.49,49.07,23.12,101.17,54.88
20171101,46.33,259.23,182.53,56.02,132.44,48.67,96.75,57.81,34.96,36.75,26.64,107.63,51.27,107.77,106.18,48.97,23.11,101.00,54.88
20171102,46.7,259.37,182.61,56.14,132.47,48.71,97.10,57.88,34.83,37.00,26.89,107.86,51.40,107.84,106.17,48.97,23.11,101.09,54.93
20171103,46.31,260.18,183.15,56.03,132.82,48.77,97.21,57.84,35.30,36.95,26.78,110.32,51.46,108.09,106.42,48.98,23.09,101.03,54.95
20171106,46.34,260.62,183.83,56.22,133.07,48.62,96.86,58.06,35.24,36.99,26.75,110.94,51.36,107.93,106.47,49.04,23.09,101.02,55.03
20171107,46.07,260.49,182.67,56.01,132.84,48.74,97.07,57.60,34.89,36.99,26.38,111.19,51.58,107.71,106.51,49.03,23.11,100.93,55.13
20171108,46.21,260.94,183.16,56.22,133.06,48.89,97.48,57.88,34.93,36.94,26.25,113.01,51.73,108.04,106.47,49.00,23.06,100.96,55.09
20171109,45.97,259.99,182.21,55.88,132.52,48.67,97.06,57.44,34.66,36.45,26.16,110.45,51.63,107.41,106.30,48.95,23.05,100.89,54.91
20171110,45.95,259.81,182.18,55.73,132.54,48.68,97.10,57.50,34.70,36.54,26.08,110.24,51.58,107.42,106.03,48.83,23.03,100.87,54.81
20171113,46.06,260.10,182.59,55.48,132.61,48.87,97.29,57.31,34.85,36.35,26.12,110.16,51.75,107.64,106.04,48.82,23.03,100.92,54.82
20171114,46.14,259.58,182.37,55.42,132.37,48.93,97.47,57.32,34.51,36.19,26.11,109.42,51.85,107.78,106.02,48.87,23.00,100.92,54.89
20171115,45.91,258.18,181.53,55.11,131.69,48.56,96.79,56.96,34.60,35.96,26.18,106.94,51.50,107.13,106.30,48.95,22.98,100.96,54.97
20171116,46.42,260.34,183.31,55.74,132.89,49.05,97.56,57.81,35.30,36.32,26.19,111.26,51.83,108.18,106.28,48.84,23.00,100.89,54.96
20171117,46.57,259.63,183.81,55.69,132.64,48.87,97.45,57.62,35.48,36.23,26.16,109.39,51.65,107.96,106.30,48.86,23.04,100.97,54.97
20171120,46.8157,260.04,184.47,55.78,132.98,49.03,97.76,57.87,35.84,36.40,26.28,110.49,51.69,107.97,106.31,48.84,23.00,100.93,55.00
20171121,47.39,261.73,185.65,56.23,133.90,49.31,98.44,58.44,36.44,36.64,26.36,113.86,51.99,108.44,106.29,48.90,23.03,100.95,55.05
20171122,47.22,261.54,185.54,56.39,133.80,49.20,98.13,58.61,36.76,36.73,26.23,113.44,51.84,108.36,106.51,48.96,23.03,100.89,55.13
20171123,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20171124,47.24,262.09,185.62,56.69,134.11,49.29,98.25,58.94,36.94,36.72,26.22,115.15,51.96,108.45,106.51,48.89,23.02,100.88,55.08
20171127,47.12,262.01,185.31,56.27,133.97,49.34,98.35,58.51,37.26,36.78,26.20,115.19,52.07,108.64,106.48,48.95,23.03,100.89,55.13
20171128,47.76,264.65,187.85,56.61,135.30,49.86,99.60,58.90,37.67,37.36,26.88,116.13,52.46,109.44,106.57,48.95,23.05,100.91,55.00
20171129,48.08,264.48,188.66,56.22,135.30,50.06,100.12,58.24,36.98,37.60,27.34,108.57,52.56,109.39,106.47,48.88,23.01,100.92,54.92
20171130,47.92,266.89,189.78,56.19,136.34,50.53,101.12,58.06,37.20,38.19,27.52,111.32,52.90,110.20,106.25,48.80,23.05,100.92,54.96
20171201,47.61,266.26,189.34,56.10,136.07,50.45,100.58,58.05,37.40,37.75,27.58,109.71,52.85,110.01,106.17,48.75,23.05,100.78,55.08
20171204,47.7627,265.98,189.26,55.90,135.89,50.65,100.82,58.00,36.74,37.98,28.00,104.34,52.71,110.09,106.11,48.75,23.05,100.68,55.11
20171205,47.28,264.99,187.74,55.82,135.31,50.43,100.33,57.89,36.35,37.72,27.85,104.41,52.54,109.64,106.29,48.73,23.04,100.67,55.15
20171206,47.02,265.05,186.99,55.50,135.23,50.47,100.46,57.78,36.52,37.75,27.75,106.38,52.58,109.49,106.37,48.80,23.05,100.70,55.20
20171207,47.08,265.85,188.30,55.64,135.77,50.44,100.60,57.86,37.06,37.99,27.84,108.33,52.63,109.69,106.36,48.76,23.06,100.69,55.16
20171208,46.96,267.30,188.98,55.98,136.48,50.62,101.18,58.13,36.74,38.15,28.01,109.94,52.85,110.18,106.23,48.74,23.06,100.77,55.18
20171211,46.71,268.22,188.77,56.10,136.80,50.77,101.28,58.23,36.99,38.01,27.94,112.62,52.91,110.65,106.17,48.70,23.08,100.75,55.20
20171212,46.68,268.63,188.30,56.08,136.95,50.83,101.25,58.09,37.54,38.07,28.22,112.44,52.93,110.67,106.17,48.67,23.08,100.68,55.14
20171213,46.81,268.57,188.38,56.39,136.97,50.99,101.41,58.34,37.60,38.26,27.87,112.68,53.03,110.67,106.43,48.80,23.05,100.83,55.20
20171214,46.31,267.53,186.78,56.13,136.33,50.78,100.81,58.04,37.57,37.94,27.69,112.19,52.80,110.26,106.48,48.78,23.04,100.67,55.21
20171215,47.08,269.79,188.64,56.10,137.55,51.16,101.99,57.99,38.45,38.16,27.81,116.11,53.28,111.40,106.45,48.72,23.05,100.60,55.26
20171218,47.05,271.47,190.59,56.74,138.50,51.17,102.38,58.48,39.94,38.42,28.06,119.10,53.37,111.97,106.44,48.71,23.02,100.67,55.24
20171219,46.42,269.13,189.25,56.57,137.94,51.20,102.38,58.50,39.09,38.42,27.94,116.75,53.07,111.24,106.07,48.52,22.97,100.66,55.05
20171220,46.34,268.99,189.61,56.56,137.93,51.20,102.43,58.27,38.33,38.57,27.89,116.75,52.94,111.27,105.88,48.41,22.97,100.68,55.03
20171221,46.43,269.53,190.07,56.30,137.57,51.11,101.89,58.45,37.75,38.60,28.13,116.03,52.66,111.33,105.88,48.49,22.97,100.68,54.98
20171222,46.33,269.46,190.04,56.47,137.52,51.17,101.90,58.62,37.75,38.61,28.05,115.68,52.68,111.27,105.89,48.48,22.99,100.58,54.99
20171225,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20171226,46.22,269.12,190.15,56.50,137.41,51.20,101.96,58.45,38.26,38.60,27.97,113.36,52.69,111.11,106.00,48.47,23.01,100.68,54.31
20171227,46.27,269.29,190.10,56.60,137.46,51.27,102.15,58.71,37.55,38.75,28.00,113.75,52.82,111.30,106.28,48.60,23.01,100.70,54.41
20171228,46.55,269.79,190.73,56.70,137.76,51.30,102.27,58.95,37.44,38.83,28.11,114.16,52.90,111.46,106.03,48.59,23.02,100.36,54.33
20171229,46.25,268.85,189.78,56.81,137.25,51.17,102.03,59.19,37.08,38.70,27.91,112.17,52.78,111.07,106.00,48.64,23.04,100.34,54.37
20180101,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20180102,46.24,270.85,191.57,57.38,138.22,51.33,102.39,59.31,38.58,38.97,27.92,116.34,52.76,111.51,105.93,48.55,23.09,100.33,54.25
20180103,46.02,272.42,191.92,57.78,139.02,51.48,102.86,59.79,38.74,39.15,28.07,119.20,52.87,112.19,105.97,48.59,23.07,100.39,54.29
20180104,46.06,273.60,192.47,58.26,139.55,51.73,103.25,60.24,38.87,39.44,28.33,121.25,53.08,112.76,106.05,48.57,23.11,100.26,54.30
20180105,46.15,275.33,193.22,58.65,140.37,52.05,104.02,60.67,39.50,39.67,28.41,125.13,53.35,113.54,105.92,48.55,23.10,100.25,54.30
20180108,46.37,275.94,194.18,58.62,140.69,52.16,104.32,60.51,39.23,39.88,28.37,126.47,53.44,114.10,105.96,48.54,23.08,100.26,54.31
20180109,46.04,276.57,193.92,58.67,140.95,52.17,104.66,60.55,39.31,40.07,28.59,125.38,53.47,114.28,105.63,48.42,23.09,100.21,54.28
20180110,45.9,276.13,193.00,58.47,140.73,52.02,104.20,59.94,39.41,39.98,28.83,123.99,53.21,113.79,105.48,48.44,23.08,100.21,54.22
20180111,46.51,278.09,195.75,58.84,141.92,52.39,104.85,60.14,39.51,40.52,28.97,125.80,53.37,114.53,105.54,48.46,23.10,100.29,54.22
20180112,46.56,279.91,196.31,59.41,142.75,52.69,105.57,60.51,39.71,40.83,29.23,127.74,53.53,115.55,105.66,48.46,23.11,100.15,54.19
20180115,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20180116,46.37,278.90,194.83,59.35,142.12,52.60,105.11,60.75,38.82,40.45,29.15,126.27,53.49,115.20,105.69,48.49,23.11,100.24,54.24
20180117,46.82,281.68,196.31,59.76,143.43,53.39,106.11,61.21,39.73,40.61,29.37,131.96,53.99,116.42,105.55,48.44,23.14,100.18,54.20
20180118,46.4,281.26,195.52,59.69,143.18,53.24,105.96,61.37,39.87,40.43,29.33,132.63,53.89,116.06,105.34,48.34,23.13,100.08,54.18
